Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2024-05-08,18:04,Wednesday,UNION STATION,MUIRS,0,0,,YU,0
2024-05-08,18:05,Wednesday,ST CLAIR WEST STATION,SUAE,0,0,S,YU,6081
2024-05-08,18:14,Wednesday,LAWRENCE WEST STATION,PUSCR,4,7,S,YU,5406
2024-05-08,18:21,Wednesday,EGLINTON STATION,SUDP,3,6,N,YU,5646
2024-05-08,18:23,Wednesday,SHEPPARD WEST STATION,MUIRS,0,0,,YU,0
2024-05-08,18:24,Wednesday,QUEENS QUAY (UNION),PUMEL,0,0,,YU,0
2024-05-08,18:32,Wednesday,OSSINGTON STATION,MUIR,3,6,W,BD,5098
2024-05-08,18:42,Wednesday,MAIN STREET STATION,PUSTC,0,0,E,BD,5292
2024-05-08,18:46,Wednesday,FINCH STATION,PUMEL,0,0,,YU,0
2024-05-08,18:56,Wednesday,JANE STATION,MUDD,3,6,E,BD,5272
2024-05-08,19:20,Wednesday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
2024-05-08,20:15,Wednesday,FINCH STATION,PUMEL,0,0,,YU,0
2024-05-08,20:18,Wednesday,SHEPPARD WEST STATION,SUO,0,0,,YU,0
2024-05-08,20:26,Wednesday,UNION STATION,MUPAA,0,0,N,YU,5741
2024-05-08,20:44,Wednesday,SPADINA YUS STATION,SUDP,0,0,S,YU,5766
2024-05-08,21:50,Wednesday,YORKDALE STATION,SUDP,4,9,S,YU,5891
2024-05-08,22:00,Wednesday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2024-05-08,22:00,Wednesday,KEELE STATION,SUO,0,0,W,BD,0
2024-05-08,22:12,Wednesday,BLOOR STATION,PUMST,0,0,N,YU,0
2024-05-08,22:18,Wednesday,ST GEORGE BD STATION,TUS,5,10,E,BD,5225
2024-05-08,22:28,Wednesday,SHERBOURNE STATION,MUIR,4,9,E,BD,5225
2024-05-08,22:40,Wednesday,OSGOODE STATION,MUIS,0,0,,YU,0
2024-05-08,22:45,Wednesday,YORK MILLS STATION,MUPAA,4,9,N,YU,5436
2024-05-08,22:49,Wednesday,COXWELL STATION,TUO,6,10,E,BD,5359
2024-05-08,22:51,Wednesday,YORK MILLS STATION,SUAE,0,0,S,YU,0
2024-05-08,23:00,Wednesday,ST CLAIR STATION TO SH,MUO,0,0,,YU,0
2024-05-08,23:07,Wednesday,WELLESLEY STATION,SUDP,0,0,S,YU,0
2024-05-08,23:17,Wednesday,ST CLAIR WEST STATION,PUMST,0,0,,YU,0
2024-05-08,23:19,Wednesday,SHEPPARD STATION,MUIS,0,0,,YU,0
2024-05-08,23:29,Wednesday,SPADINA YUS STATION,MUIS,0,0,,YU,0
2024-05-08,23:46,Wednesday,EGLINTON WEST STATION,SUUT,3,9,N,YU,6096
2024-05-08,23:58,Wednesday,KENNEDY BD STATION,MUIR,5,10,W,BD,5144
2024-05-08,00:30,Wednesday,OSSINGTON STATION,MUTO,3,8,E,BD,5204
2024-05-08,00:33,Wednesday,DUNDAS STATION,SUPOL,0,0,N,YU,0
2024-05-08,00:38,Wednesday,KIPLING STATION,MUSAN,5,10,E,BD,5272
2024-05-08,01:02,Wednesday,DUNDAS STATION,SUO,0,0,,YU,0
2024-05-08,01:13,Wednesday,BAY STATION,MUIS,0,0,,BD,0
2024-05-08,15:39,Wednesday,BESSARION STATION,EUSC,0,0,E,SHP,6171
2024-05-08,20:13,Wednesday,LESLIE STATION,MUPAA,4,11,E,SHP,6181
2024-05-09,02:04,Thursday,VAUGHAN MC STATION,SUDP,0,0,,YU,0
2024-05-09,02:41,Thursday,DUNDAS STATION,PUSAC,0,0,N,YU,0
2024-05-09,04:33,Thursday,HIGH PARK STATION,PUMO,0,0,,BD,0
2024-05-09,05:48,Thursday,EGLINTON STATION,MUATC,5,10,N,YU,5586
2024-05-09,05:49,Thursday,DONLANDS STATION,TUO,5,0,W,BD,5101
2024-05-09,05:50,Thursday,OSSINGTON STATION,SUO,0,0,,BD,0
2024-05-09,05:53,Thursday,YORK MILLS STATION,EUDO,4,8,S,YU,5431
2024-05-09,06:06,Thursday,QUEEN'S PARK STATION,EUVE,4,0,N,YU,6126
2024-05-09,06:15,Thursday,SPADINA BD STATION,SUO,0,0,W,BD,5361
2024-05-09,06:20,Thursday,PIONEER VILLAGE STATIO,MUIS,0,0,,YU,0
2024-05-09,06:30,Thursday,KING STATION,PUOPO,4,7,S,YU,5491
2024-05-09,06:35,Thursday,SPADINA YUS STATION,SUO,0,0,N,YU,6111
2024-05-09,06:35,Thursday,SPADINA BD STATION,SUO,0,0,W,BD,5331
2024-05-09,06:37,Thursday,KING STATION,PUOPO,0,0,S,YU,6606
2024-05-09,07:00,Thursday,WOODBINE STATION,EUVE,47,53,W,BD,5093
2024-05-09,07:16,Thursday,KING STATION,PUOPO,0,0,N,YU,5651
2024-05-09,07:21,Thursday,VAUGHAN MC STATION,PUOPO,0,0,S,YU,5696
2024-05-09,07:22,Thursday,VICTORIA PARK STATION,SUO,27,29,W,BD,5332
2024-05-09,07:23,Thursday,UNION STATION,EUVA,3,6,N,YU,5426
2024-05-09,07:36,Thursday,DAVISVILLE STATION,MUI,6,9,S,BD,5451
2024-05-09,07:57,Thursday,VAUGHAN MC STATION,PUOPO,3,6,S,YU,5664
2024-05-09,08:05,Thursday,KENNEDY BD STATION,TUSC,0,0,E,BD,5261
2024-05-09,08:09,Thursday,BLOOR STATION,MUIR,0,0,N,YU,5696
2024-05-09,08:48,Thursday,KING STATION,MUIR,3,6,S,YU,5746
2024-05-09,08:59,Thursday,BLOOR STATION,SUDP,5,8,S,YU,5431
2024-05-09,09:12,Thursday,DUPONT STATION,MUPAA,4,7,N,YU,5481
2024-05-09,09:13,Thursday,MAIN STREET STATION,SUAP,0,0,,BD,0
2024-05-09,09:18,Thursday,DUNDAS STATION,SUDP,7,10,N,YU,5711
2024-05-09,09:20,Thursday,FINCH STATION,PUMST,0,0,,YU,0
2024-05-09,10:05,Thursday,SPADINA BD STATION,MUIRS,0,0,,BD,0
2024-05-09,10:57,Thursday,VAUGHAN MC STATION,PUOPO,0,0,S,YU,5646
2024-05-09,13:03,Thursday,CASTLE FRANK STATION,SUAP,0,0,,BD,0
2024-05-09,13:14,Thursday,CHRISTIE STATION,EUDO,9,12,E,BD,5361
2024-05-09,13:14,Thursday,LAWRENCE WEST STATION,SUO,0,0,,YU,0
2024-05-09,13:32,Thursday,ST PATRICK STATION,MUIRS,0,0,,YU,0
2024-05-09,13:54,Thursday,SHEPPARD STATION,SUUT,5,10,N,YU,6091
2024-05-09,14:00,Thursday,ST CLAIR WEST STATION,PUMEL,0,0,,YU,0
2024-05-09,14:07,Thursday,VAUGHAN MC STATION,MUSAN,5,10,S,YU,6081
2024-05-09,14:12,Thursday,KENNEDY BD STATION,TUMVS,0,0,E,BD,5324
2024-05-09,14:14,Thursday,KENNEDY BD STATION,PUMEL,0,0,,BD,0
2024-05-09,14:31,Thursday,EGLINTON STATION,SUDP,15,20,N,YU,5585
2024-05-09,14:42,Thursday,FINCH STATION,MUATC,5,10,S,YU,5821
2024-05-09,14:46,Thursday,KIPLING STATION,TUSC,0,0,W,BD,5331
2024-05-09,15:16,Thursday,YONGE BD STATION,MUIR,0,0,W,BD,5016
2024-05-09,15:21,Thursday,UNION STATION,MUPAA,3,8,N,YU,5691
2024-05-09,15:28,Thursday,YONGE BD STATION,SUDP,0,0,,BD,0
2024-05-09,15:28,Thursday,COXWELL STATION,SUO,0,0,E,BD,5334
2024-05-09,15:32,Thursday,VAUGHAN MC STATION,PUOPO,0,0,S,YU,5486
2024-05-09,15:35,Thursday,SPADINA BD STATION,MUIRS,0,0,,BD,0
2024-05-09,15:49,Thursday,BAY STATION,MUIRS,0,0,,BD,0
2024-05-09,16:12,Thursday,BROADVIEW STATION,PUMEL,0,0,,BD,0
2024-05-09,16:26,Thursday,KENNEDY BD STATION,MUIS,0,0,,BD,0
2024-05-09,16:28,Thursday,BAY STATION,SUG,0,0,,BD,0
2024-05-09,16:29,Thursday,JANE STATION,EUSC,0,0,W,BD,5238
2024-05-09,17:50,Thursday,BLOOR STATION,MUDD,3,6,S,YU,5701
2024-05-09,17:50,Thursday,LAWRENCE STATION,MUPAA,0,0,N,YU,5721
2024-05-09,17:59,Thursday,ROYAL YORK STATION,MUD,4,7,E,BD,5285
2024-05-09,18:05,Thursday,VARIOUS LOCATIONS,MUO,0,0,,,0
2024-05-09,18:16,Thursday,KEELE STATION,MUSC,0,0,W,BD,5516
2024-05-09,18:24,Thursday,ST PATRICK STATION,MUNCA,0,0,,YU,0
2024-05-09,18:26,Thursday,DAVISVILLE STATION,SUDP,4,7,S,YU,5726
2024-05-09,18:36,Thursday,EGLINTON STATION,SUDP,0,0,S,YU,5566
2024-05-09,18:41,Thursday,FINCH STATION,SUDP,38,41,N,YU,5846
2024-05-09,18:44,Thursday,HIGHWAY 407 STATION,EUBO,4,7,S,YU,5901
2024-05-09,18:52,Thursday,SHEPPARD STATION,TUCC,4,8,N,YU,5631
2024-05-09,18:55,Thursday,COLLEGE STATION,PUMST,0,0,,YU,0
2024-05-09,18:55,Thursday,NORTH YORK CTR STATION,MUPAA,0,0,N,YU,5846
2024-05-09,19:11,Thursday,RUNNYMEDE STATION,SUO,0,0,W,BD,5366
2024-05-09,19:24,Thursday,BLOOR STATION,MUIRS,0,0,,YU,0
2024-05-09,21:02,Thursday,DUNDAS STATION,SUDP,7,12,N,YU,5956
2024-05-09,21:15,Thursday,SHEPPARD STATION,MUPAA,0,0,N,YU,5891
2024-05-09,22:00,Thursday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2024-05-09,23:00,Thursday,ST CLAIR STATION TO SH,MUO,0,0,B,YU,0
2024-05-09,23:15,Thursday,SPADINA YUS STATION,MUIS,0,0,,BD,0
2024-05-09,00:22,Thursday,SHEPPARD STATION,MUIS,0,0,,YU,0
2024-05-09,00:27,Thursday,DUNDAS STATION,MUIS,0,0,N,YU,0
2024-05-09,00:43,Thursday,CHESTER STATION,MUIS,0,0,E,BD,0
2024-05-09,00:59,Thursday,YONGE BD STATION,MUIR,6,11,E,BD,5028
2024-05-09,01:01,Thursday,ST CLAIR STATION,PUMEL,0,0,,YU,0
2024-05-09,01:36,Thursday,CASTLE FRANK STATION,EUTM,9,14,W,BD,5322
2024-05-09,01:42,Thursday,ST CLAIR STATION,PUTWZ,7,13,S,YU,5546
2024-05-09,01:50,Thursday,BATHURST STATION,MUIS,0,0,,BD,0
2024-05-09,09:34,Thursday,SHEPPARD-YONGE STATION,MUIS,3,10,E,SHP,6171
2024-05-09,09:57,Thursday,SHEPPARD-YONGE STATION,SUO,3,10,E,SHP,6171
2024-05-09,11:09,Thursday,DON MILLS STATION,MUIS,5,12,W,SHP,6186
2024-05-09,14:54,Thursday,BESSARION STATION,EUSC,0,0,E,SHP,6171
2024-05-09,19:00,Thursday,SHEPPARD-YONGE STATION,MUIR,3,10,E,SHP,6181
2024-05-09,20:00,Thursday,BESSARION STATION,MUIR,4,11,W,SHP,6186
2024-05-10,02:00,Friday,FINCH STATION,SUDP,0,0,,YU,0
2024-05-10,02:13,Friday,KIPLING STATION,MUIS,0,0,,BD,0
2024-05-10,02:53,Friday,BLOOR STATION,PUMO,0,0,,YU,0
2024-05-10,03:24,Friday,LAWRENCE WEST STATION,PUTOE,0,0,N,YU,0
2024-05-10,04:26,Friday,KEELE YARD,SUG,0,0,W,BD,5098
2024-05-10,05:50,Friday,KEELE STATION,SUG,6,9,W,BD,5098
2024-05-10,05:57,Friday,KEELE STATION,SUG,4,8,W,BD,5081
2024-05-10,06:33,Friday,YORKDALE STATION,TUS,3,6,S,YU,6106
2024-05-10,06:43,Friday,VAUGHAN MC STATION,PUOPO,0,0,S,YU,5631
2024-05-10,06:55,Friday,VAUGHAN MC STATION,PUOPO,3,6,S,YU,5696
2024-05-10,06:56,Friday,VAUGHAN MC STATION,PUOPO,0,0,,YU,0
2024-05-10,07:21,Friday,BLOOR STATION,MUIR,0,0,S,YU,6101
2024-05-10,08:07,Friday,FINCH STATION,PUOPO,0,0,S,YU,5911
2024-05-10,08:21,Friday,QUEEN'S PARK STATION,EUDO,11,14,S,YU,5486
2024-05-10,09:40,Friday,SPADINA BD STATION,MUIR,4,8,W,BD,5245
2024-05-10,09:43,Friday,ST ANDREW STATION,MUI,9,12,N,YU,5706
2024-05-10,09:53,Friday,SHEPPARD WEST STATION,MUIS,0,0,,YU,0
2024-05-10,10:07,Friday,WOODBINE STATION,PUMEL,0,0,,BD,0
2024-05-10,10:27,Friday,SUMMERHILL STATION,PUMEL,0,0,,YU,0
2024-05-10,10:32,Friday,KEELE STATION,MUSC,0,0,W,BD,5182
2024-05-10,10:41,Friday,VICTORIA PARK STATION,PUSNT,3,7,E,BD,5341
2024-05-10,11:37,Friday,VICTORIA PARK STATION,PUSTC,0,0,W,BD,5230
2024-05-10,11:38,Friday,YORK MILLS STATION,SUUT,0,0,N,YU,0
2024-05-10,11:58,Friday,WARDEN STATION,TUS,4,8,E,BD,5194
2024-05-10,12:56,Friday,DUPONT STATION,MUIS,4,9,S,YU,5731
2024-05-10,13:33,Friday,ST CLAIR WEST STATION,MUPAA,0,0,S,YU,5886
2024-05-10,13:42,Friday,EGLINTON STATION,MUPAA,6,11,S,YU,5651
2024-05-10,14:43,Friday,VICTORIA PARK STATION,SUUT,3,8,E,BD,5345
2024-05-10,14:45,Friday,ST GEORGE BD STATION,TUSC,0,0,W,BD,5365
2024-05-10,15:22,Friday,GREENWOOD STATION,TUSC,0,0,W,BD,5289
2024-05-10,15:30,Friday,SPADINA BD STATION,SUROB,0,0,,BD,0
2024-05-10,15:31,Friday,MAIN STREET STATION,PUSNT,4,8,E,BD,5194
2024-05-10,16:05,Friday,VICTORIA PARK STATION,PUSTC,3,6,W,BD,5016
2024-05-10,16:08,Friday,WARDEN STATION,TUMVS,4,7,W,BD,5214
2024-05-10,16:16,Friday,WELLESLEY STATION,SUAP,19,24,S,YU,6101
2024-05-10,16:46,Friday,ST GEORGE YUS STATION,MUIR,4,7,N,YU,6121
2024-05-10,17:02,Friday,DAVISVILLE STATION,MUATC,3,6,S,YU,6066
2024-05-10,17:17,Friday,WILSON STATION,PUOPO,4,7,S,YU,5686
2024-05-10,17:20,Friday,WILSON STATION,EUYRD,3,6,S,YU,5966
2024-05-10,17:49,Friday,LAWRENCE STATION,PUOPO,13,16,N,YU,5616
2024-05-10,18:30,Friday,VAUGHAN MC STATION,SUO,17,20,N,YU,5606
2024-05-10,18:53,Friday,RUNNYMEDE STATION,SUG,0,0,,BD,0
2024-05-10,19:15,Friday,CASTLE FRANK STATION,MUIS,0,0,,BD,0
2024-05-10,19:35,Friday,OSSINGTON STATION,SUAE,0,0,W,BD,5182
2024-05-10,19:49,Friday,ST ANDREW STATION,MUIR,5,10,N,YU,5491
2024-05-10,20:28,Friday,UNION STATION,SUUT,0,0,N,YU,5926
2024-05-10,20:55,Friday,ROYAL YORK STATION,MUPAA,0,0,E,BD,5272
2024-05-10,21:06,Friday,YORKDALE STATION,SUO,0,0,S,YU,5656
2024-05-10,21:46,Friday,BAY STATION,MUIS,0,0,,BD,0
2024-05-10,21:55,Friday,ROYAL YORK STATION,MUIS,0,0,,BD,0
2024-05-10,22:00,Friday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/ BD,0
2024-05-10,22:03,Friday,WELLESLEY STATION,SUO,6,12,N,YU,6061
2024-05-10,22:15,Friday,ST CLAIR WEST STATION,MUPAA,0,0,N,YU,5681
2024-05-10,22:49,Friday,BLOOR STATION,SUDP,7,13,N,YU,5896
2024-05-10,22:54,Friday,SHEPPARD WEST STATION,SUDP,0,0,N,YU,5961
2024-05-10,23:16,Friday,VICTORIA PARK STATION,TUSUP,5,10,W,BD,5368
2024-05-10,23:26,Friday,SUMMERHILL STATION,SUDP,12,18,S,YU,6091
2024-05-10,23:46,Friday,SUMMERHILL STATION,SUDP,4,10,S,YU,5891
2024-05-10,23:58,Friday,BLOOR STATION,SUO,0,0,S,YU,5406
2024-05-10,23:58,Friday,YONGE BD STATION,SUO,0,0,W,BD,5144
2024-05-10,00:03,Friday,DUPONT STATION,SUO,0,0,,YU,0
2024-05-10,00:05,Friday,WELLESLEY STATION,SUDP,3,9,S,YU,5881
2024-05-10,00:09,Friday,VAUGHAN MC STATION,PUOPO,0,0,S,YU,6061
2024-05-10,00:28,Friday,FINCH STATION,MUIS,0,0,,YU,0
2024-05-10,01:04,Friday,VICTORIA PARK STATION,MUIS,0,0,W,BD,0
2024-05-10,01:04,Friday,WELLESLEY STATION,SUO,0,0,S,YU,5961
2024-05-10,01:06,Friday,RUNNYMEDE STATION,MUPAA,0,0,E,BD,5001
2024-05-10,01:41,Friday,OLD MILL STATION,PUSNT,6,11,W,BD,5347
2024-05-10,01:51,Friday,KEELE STATION,MUSC,0,0,W,BD,5365
2024-05-10,05:30,Friday,DON MILLS STATION,MUSC,0,0,W,SHP,6156
2024-05-10,05:37,Friday,DON MILLS STATION,MUSC,0,0,W,SHP,6176
2024-05-10,13:59,Friday,LESLIE STATION,PUSTS,0,0,W,SHP,6181
2024-05-10,22:44,Friday,BAYVIEW STATION,EUSC,0,0,E,SHP,6171
2024-05-11,02:19,Saturday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
2024-05-11,05:11,Saturday,LINE 1 - YONGE-UNIVERS,MUO,0,0,,YU,0
2024-05-11,06:27,Saturday,LANSDOWNE STATION,SUG,0,0,E,BD,0
2024-05-11,07:08,Saturday,SHEPPARD WEST STATION,PUTO,15,0,N,YU,5556
2024-05-11,07:14,Saturday,SHEPPARD STATION,MUSAN,0,0,N,YU,5541
2024-05-11,07:27,Saturday,ST CLAIR TO DAVISVILLE,MUFS,19,25,S,YU,5761
2024-05-11,07:35,Saturday,VAUGHAN MC STATION,PUOPO,0,0,N,YU,5616
2024-05-11,08:39,Saturday,VAUGHAN MC STATION,PUOPO,0,0,S,YU,6046
2024-05-11,08:43,Saturday,EGLINTON WEST STATION,MUPAA,0,0,N,YU,5576
2024-05-11,09:29,Saturday,SHEPPARD WEST STATION,MUIS,0,0,,YU,0
2024-05-11,09:36,Saturday,MAIN STREET STATION,MUSC,3,8,E,BD,5318
2024-05-11,11:32,Saturday,KING STATION,MUPAA,0,0,S,YU,5541
2024-05-11,11:35,Saturday,SPADINA YUS STATION,SUG,0,0,,YU,0
2024-05-11,11:50,Saturday,ST CLAIR WEST STATION,MUPAA,0,0,S,YU,5686
2024-05-11,12:10,Saturday,VAUGHAN MC STATION,PUOPO,0,0,S,YU,6061
2024-05-11,12:39,Saturday,DAVISVILLE STATION TO,MUO,0,0,,YU,0
2024-05-11,12:50,Saturday,WILSON STATION,SUDP,0,0,,YU,0
2024-05-11,13:07,Saturday,LAWRENCE WEST STATION,SUROB,3,9,S,YU,5711
2024-05-11,13:11,Saturday,KENNEDY BD STATION,PUMEL,0,0,,BD,0
2024-05-11,13:19,Saturday,ST CLAIR STATION,MUPAA,8,14,N,YU,6061
2024-05-11,13:42,Saturday,DUNDAS STATION,MUIRS,0,0,,YU,0
2024-05-11,13:42,Saturday,COLLEGE STATION,EUDO,5,11,N,YU,5711
2024-05-11,13:45,Saturday,COLLEGE STATION,MUPAA,5,11,N,YU,5711
2024-05-11,14:04,Saturday,BAY STATION,MUIRS,0,0,E,BD,0
2024-05-11,14:17,Saturday,BLOOR STATION,MUIS,0,0,,YU,0
2024-05-11,14:39,Saturday,FINCH WEST STATION,SUAP,0,0,,YU,0
2024-05-11,14:48,Saturday,MAIN STREET STATION,MUIS,0,0,W,BD,0
2024-05-11,14:56,Saturday,YONGE BD STATION,MUIRS,0,0,E,BD,0
2024-05-11,15:02,Saturday,OSSINGTON STATION,SUO,18,22,W,BD,5271
2024-05-11,15:16,Saturday,YONGE BD STATION,MUSC,0,0,E,BD,5111
2024-05-11,15:38,Saturday,COLLEGE STATION,SUUT,0,0,N,YU,6116
2024-05-11,15:58,Saturday,WOODBINE STATION,MUIS,0,0,,BD,0
2024-05-11,16:04,Saturday,SHERBOURNE STATION,MUIS,0,0,,BD,0
2024-05-11,16:16,Saturday,HIGHWAY 407 STATION,MUIE,6,12,S,YU,5811
2024-05-11,16:23,Saturday,QUEEN'S PARK STATION,SUDP,6,12,N,YU,6111
2024-05-11,16:24,Saturday,COXWELL STATION,MUO,0,0,E,BD,5263
2024-05-11,16:27,Saturday,DONLANDS STATION,SUO,5,9,E,BD,5106
2024-05-11,17:27,Saturday,LANSDOWNE STATION,MUNCA,0,0,,BD,0
2024-05-11,17:28,Saturday,ST CLAIR WEST STATION,MUNCA,0,0,,YU,0
2024-05-11,17:45,Saturday,ST ANDREW STATION,MUPAA,0,0,N,YU,6106
2024-05-11,18:39,Saturday,COLLEGE STATION,MUPAA,0,0,N,YU,5546
2024-05-11,19:30,Saturday,SUMMERHILL STATION,SUDP,6,12,N,YU,5936
2024-05-11,19:54,Saturday,YORKDALE STATION,MUI,7,13,N,YU,5946
2024-05-11,19:59,Saturday,DUFFERIN STATION,SUO,0,0,E,BD,0
2024-05-11,20:16,Saturday,LAWRENCE WEST STATION,MUIS,0,0,N,YU,0
2024-05-11,20:41,Saturday,FINCH STATION,MUIS,0,0,,YU,0
2024-05-11,21:06,Saturday,SHEPPARD STATION,MUIS,0,0,,YU,0
2024-05-11,21:08,Saturday,VAUGHAN MC STATION,PUOPO,0,0,S,YU,6101
2024-05-11,21:15,Saturday,DAVISVILLE STATION,SUUT,9,15,S,YU,5611
2024-05-11,21:18,Saturday,COXWELL STATION,PUMST,0,0,W,BD,0
2024-05-11,21:34,Saturday,DOWNSVIEW PARK STATION,MUI,6,11,N,YU,6066
2024-05-11,21:44,Saturday,OLD MILL STATION,PUMEL,0,0,W,BD,0
2024-05-11,21:45,Saturday,SHEPPARD STATION,MUIS,0,0,S,YU,0
2024-05-11,21:45,Saturday,BLOOR STATION,MUIRS,0,0,,YU,0
2024-05-11,21:54,Saturday,SPADINA BD STATION,MUIS,0,0,W,BD,5236
2024-05-11,21:56,Saturday,DUNDAS STATION,MUIS,0,0,N,YU,0
2024-05-11,22:00,Saturday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2024-05-11,22:06,Saturday,WELLESLEY STATION,SUDP,0,0,S,YU,0
2024-05-11,22:14,Saturday,COXWELL STATION,SUDP,3,9,E,BD,5261
2024-05-11,22:22,Saturday,VAUGHAN MC STATION,MUPAA,3,11,S,YU,5461
2024-05-11,22:36,Saturday,DAVISVILLE STATION,MUSAN,5,10,S,YU,5826
2024-05-11,22:39,Saturday,ROYAL YORK STATION,MUIS,0,0,,BD,0
2024-05-11,23:14,Saturday,ST CLAIR STATION,MUPAA,7,14,N,YU,6066
2024-05-11,23:16,Saturday,WILSON STATION,SUSA,0,0,S,YU,0
2024-05-11,23:35,Saturday,ROYAL YORK STATION,MUIRS,0,0,,BD,0
2024-05-11,23:54,Saturday,KEELE STATION,SUO,17,23,W,BD,5012
2024-05-11,01:03,Saturday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
2024-05-11,01:04,Saturday,DUFFERIN STATION,MUNCA,0,0,,BD,0
2024-05-11,01:23,Saturday,SHEPPARD STATION,PUOPO,0,0,N,YU,5401
2024-05-11,01:50,Saturday,CASTLE FRANK STATION,SUUT,18,24,W,BD,5233
2024-05-11,01:54,Saturday,VAUGHAN MC STATION,SUO,0,0,,YU,0
2024-05-11,10:09,Saturday,SHEPPARD-YONGE STATION,TUO,5,12,E,SHP,6151
2024-05-11,16:54,Saturday,SHEPPARD-YONGE STATION,MUSAN,4,11,E,SHP,6181
2024-05-12,02:44,Sunday,FINCH WEST STATION,SUDP,0,0,,YU,0
2024-05-12,07:41,Sunday,WILSON YARD,MUO,4,0,S,YU,5901
2024-05-12,08:10,Sunday,KEELE STATION,SUG,5,10,W,BD,5366
2024-05-12,08:21,Sunday,UNION STATION,MUATC,3,0,N,YU,5626
2024-05-12,08:40,Sunday,OSGOODE STATION,SUO,0,0,S,YU,0
2024-05-12,09:13,Sunday,UNION - KING,PUOPO,3,9,N,YU,6101
2024-05-12,09:45,Sunday,ST CLAIR WEST STATION,TUS,7,0,N,YU,5901
2024-05-12,10:53,Sunday,LAWRENCE WEST STATION,SUO,10,14,N,YU,5796
2024-05-12,11:15,Sunday,VAUGHAN MC STATION,PUOPO,0,0,S,YU,6101
2024-05-12,11:15,Sunday,YORK MILLS STATION,PUMEL,0,0,,YU,0
2024-05-12,11:34,Sunday,WILSON STATION,TUNIP,4,8,S,YU,6076
2024-05-12,11:51,Sunday,VAUGHAN MC STATION,PUOPO,0,0,S,YU,5966
2024-05-12,12:33,Sunday,SHEPPARD STATION,SUAP,0,0,,YU,0
2024-05-12,13:09,Sunday,KIPLING STATION,SUDP,0,0,,BD,0
2024-05-12,13:21,Sunday,LAWRENCE STATION,SUO,5,9,N,YU,5416
2024-05-12,13:22,Sunday,EGLINTON STATION,SUO,5,9,S,YU,5576
2024-05-12,13:37,Sunday,VAUGHAN MC STATION,PUOPO,0,0,S,YU,5616
2024-05-12,14:26,Sunday,SUMMERHILL STATION,MUIR,16,20,N,YU,5656
2024-05-12,14:27,Sunday,ISLINGTON STATION,SUDP,0,0,E,BD,0
2024-05-12,14:36,Sunday,WELLESLEY STATION,MUIRS,0,0,,YU,0
2024-05-12,14:46,Sunday,BLOOR STATION,SUDP,0,0,S,YU,5871
2024-05-12,14:59,Sunday,KENNEDY BD STATION,SUDP,9,11,W,BD,5144
2024-05-12,15:43,Sunday,VAUGHAN MC STATION,PUOPO,0,0,,YU,5616
2024-05-12,16:05,Sunday,COXWELL STATION,EUNT,3,7,E,BD,5111
2024-05-12,16:27,Sunday,WILSON STATION,SUO,7,11,N,YU,5456
2024-05-12,16:52,Sunday,UNION STATION,SUAP,0,0,,YU,0
2024-05-12,17:00,Sunday,BLOOR STATION,SUG,0,0,S,YU,6111
2024-05-12,17:05,Sunday,KENNEDY BD STATION,MUSAN,12,17,,BD,5303
2024-05-12,17:35,Sunday,DUNDAS STATION,MUIS,0,0,,YU,0
2024-05-12,17:36,Sunday,ST PATRICK STATION,SUDP,0,0,S,YU,0
2024-05-12,18:00,Sunday,VAUGHAN MC STATION,PUOPO,0,0,S,YU,6086
2024-05-12,18:26,Sunday,ROSEDALE STATION,SUUT,14,18,N,YU,5671
2024-05-12,18:33,Sunday,GLENCAIRN STATION,PUOPO,0,0,S,YU,5711
2024-05-12,18:49,Sunday,ST CLAIR STATION,SUO,0,0,N,YU,0
2024-05-12,19:02,Sunday,RUSSEL HILL EE - INTRU,SUO,0,0,,YU,0
2024-05-12,19:55,Sunday,KEELE STATION,TUO,0,0,W,BD,5057
2024-05-12,20:00,Sunday,BLOOR STATION,MUIS,0,0,S,YU,0
2024-05-12,20:05,Sunday,BLOOR STATION,MUIS,0,0,S,YU,0
2024-05-12,20:15,Sunday,BATHURST STATION,SUO,0,0,W,BD,0
2024-05-12,20:24,Sunday,COLLEGE STATION,PUOPO,0,0,N,YU,5731
2024-05-12,20:25,Sunday,LAWRENCE WEST STATION,SUDP,0,0,,YU,0
2024-05-12,20:30,Sunday,YORKDALE STATION,SUO,0,0,N,YU,5453
